,Feature1,Feature2,W
401,LKT__g__Ruminococcus,Y,2.735487872887079e-12
402,LKT__s__Firmicutes_bacterium,Y,3.4126044037587624e-11
403,LKT__s__Eubacterium_siraeum,Y,2.24123239635556e-11
404,LKT__s__Bacteroides_faecis,Y,6.694536515260895e-11
405,LKT__s__Clostridiaceae_bacterium,Y,2.3873151622170396e-12
406,LKT__s__Eubacteriaceae_bacterium,Y,1.0215741226445497e-11
407,LKT__s__Flavonifractor_plautii,Y,6.347245314166737e-17
408,LKT__s__Oscillibacter_Unclassified,Y,2.0643533944403573e-11
409,LKT__s__Coprococcus_comes,Y,6.021285789785088e-12
410,LKT__s__Prevotella_Unclassified,Y,6.810484983277667e-12
411,LKT__s__Blautia_massiliensis,Y,2.1395271878412757e-12
412,LKT__s__Bacteroides_plebeius,Y,3.7191645159516136e-11
413,LKT__s__Roseburia_hominis,Y,1.1648656610446205e-11
414,LKT__s__Dorea_formicigenerans,Y,3.7419564784460565e-11
415,LKT__s__Alistipes_communis,Y,8.112555425626295e-12
416,LKT__s__Enterocloster_clostridioformis,Y,9.994995086006825e-12
417,LKT__s__Butyricicoccus_Unclassified,Y,1.945812697305057e-12
418,LKT__s__Phascolarctobacterium_faecium,Y,3.4901367419387826e-11
419,LKT__s__Fusicatenibacter_saccharivorans,Y,7.503457536914756e-12
420,LKT__s__Bilophila_wadsworthia,Y,1.6366541229721734e-11
421,LKT__s__Streptococcus_salivarius,Y,2.8051587782327663e-11
422,LKT__s__Neglecta_timonensis,Y,3.9259356674508386e-10
423,LKT__s__Ruthenibacterium_lactatiformans,Y,1.9820364469642878e-10
424,LKT__g__Blautia,Y,1.6347921229950904e-10
425,LKT__s__Paraprevotella_clara,Y,5.730973837918566e-12
426,LKT__s__Faecalibacterium_Unclassified,Y,2.8094917764376813e-11
427,LKT__s__Clostridium_symbiosum,Y,7.719765123388542e-12
428,LKT__s__Eisenbergiella_massiliensis,Y,1.6463222349032775e-11
429,LKT__s__Barnesiella_intestinihominis,Y,1.3846279826909116e-12
430,LKT__s__Blautia_producta,Y,1.1490181446945948e-12
431,LKT__s__Coprobacillus_Unclassified,Y,2.9883097921923736e-11
432,LKT__s__Prevotella_lascolaii,Y,8.058092555192614e-15
433,LKT__s__Clostridioides_difficile,Y,2.9769278934253814e-10
434,LKT__s__Hungatella_hathewayi,Y,1.4955759952604814e-12
435,LKT__g__Streptococcus,Y,6.111445994762088e-11
436,LKT__g__Faecalibacterium,Y,5.012138161486679e-11
437,LKT__s__Bacteroidales_bacterium,Y,3.1169839811968876e-12
438,LKT__s__Adlercreutzia_equolifaciens,Y,4.1383863833157885e-13
439,LKT__s__Anaerotruncus_colihominis,Y,4.149374481737121e-16
440,LKT__s__Parasutterella_excrementihominis,Y,7.835299581777143e-13
441,LKT__s__Clostridium_phoceensis,Y,1.2354321472023703e-12
442,LKT__s__Coprococcus_catus,Y,2.832298616280743e-11
443,LKT__s__Coprococcus_Unclassified,Y,2.5577684962874997e-10
444,LKT__s__Streptococcus_Unclassified,Y,5.975477255379884e-12
445,LKT__s__Butyricimonas_virosa,Y,6.723228023172144e-12
446,LKT__s__Tyzzerella_nexilis,Y,2.5253294366015967e-10
447,LKT__s__Intestinimonas_butyriciproducens,Y,1.5514635812010275e-11
448,LKT__s__Clostridium_disporicum,Y,1.0584742949769469e-11
449,LKT__s__Bifidobacterium_bifidum,Y,9.4875579935455e-13
450,LKT__s__Blautia_coccoides,Y,8.923410317883969e-12
451,LKT__s__Blautia_hydrogenotrophica,Y,3.1998976855727956e-11
452,LKT__s__Streptococcus_parasanguinis,Y,3.6495845196921655e-13
453,LKT__s__Coprobacter_fastidiosus,Y,4.384676867007328e-15
454,LKT__s__Gordonibacter_pamelaeae,Y,6.662017994902838e-12
455,LKT__s__Acidaminococcus_intestini,Y,7.064873842230364e-12
456,LKT__f__Coriobacteriaceae,Y,6.3713197452423195e-15
457,LKT__s__Anaeromassilibacillus_Unclassified,Y,2.9407364905351905e-13
458,LKT__s__Anaerotruncus_massiliensis,Y,5.498939672809724e-12
459,LKT__s__Pseudoflavonifractor_Unclassified,Y,9.814758684407204e-14
460,LKT__g__Prevotella,Y,2.5753121007434365e-13
461,LKT__s__Coprococcus_eutactus,Y,1.7342642225433353e-12
462,LKT__p__Proteobacteria,Y,7.703750399055363e-13
463,LKT__s__Collinsella_Unclassified,Y,2.995333835463153e-11
464,LKT__s__Butyrivibrio_crossotus,Y,1.0931016133428596e-10
465,LKT__s__Eggerthella_Unclassified,Y,5.105125151073955e-13
466,LKT__s__Intestinimonas_massiliensis,Y,2.1904086799757444e-12
467,LKT__s__Butyricimonas_faecihominis,Y,4.907006465198325e-13
468,LKT__f__Oscillospiraceae,Y,9.545390473004828e-11
469,LKT__s__Dysosmobacter_welbionis,Y,1.2036454697852562e-10
470,LKT__s__Bifidobacterium_dentium,Y,6.134126789871926e-11
471,LKT__s__Intestinimonas_timonensis,Y,5.227883768168383e-13
472,LKT__f__Eubacteriaceae,Y,3.523814602242775e-11
473,LKT__s__Frisingicoccus_caecimuris,Y,1.3146309090266215e-12
474,LKT__s__Gordonibacter_urolithinfaciens,Y,2.783967068616827e-12
475,LKT__s__Desulfovibrio_fairfieldensis,Y,7.29394428055943e-13
476,LKT__s__Odoribacter_laneus,Y,9.488906166876505e-14
477,LKT__s__Acinetobacter_baumannii,Y,1.1334744539464872e-10
478,LKT__s__Asaccharobacter_celatus,Y,1.7354812013442263e-11
479,LKT__s__Angelakisella_massiliensis,Y,2.394617142464865e-14
480,LKT__s__Coriobacteriaceae_bacterium,Y,6.476962295808021e-11
481,LKT__s__Anaeromassilibacillus_senegalensis,Y,9.376688177851401e-12
482,LKT__s__Muribaculaceae_bacterium,Y,1.0630876022255948e-14
483,LKT__s__Clostridia_bacterium,Y,1.8314924076405754e-11
484,LKT__s__Enterococcus_faecium,Y,3.280392055007733e-10
485,LKT__s__Subdoligranulum_variabile,Y,9.31363479533347e-14
486,LKT__s__Butyrivibrio_Unclassified,Y,5.8585555672940665e-12
487,LKT__s__Oscillibacter_ruminantium,Y,1.0216425516124306e-10
488,LKT__s__Collinsella_stercoris,Y,9.554398955186177e-12
489,LKT__s__Enterocloster_asparagiformis,Y,2.368750955233266e-11
490,LKT__s__Faecalitalea_cylindroides,Y,2.1219246873914356e-11
491,LKT__s__Collinsella_tanakaei,Y,8.16448579288875e-12
492,LKT__s__Candidatus_Borkfalkia,Y,8.645517147904298e-14
493,LKT__g__Coprobacillus,Y,3.93911592728856e-11
494,LKT__g__Lactobacillus,Y,1.491208103865012e-10
495,LKT__s__Enterocloster_lavalensis,Y,1.2903257201340416e-11
496,LKT__s__Clostridium_botulinum,Y,2.2062143160503188e-13
497,LKT__s__Eubacterium_callanderi,Y,9.649239048475659e-10
498,LKT__s__Longibaculum_muris,Y,2.868980384559903e-16
499,LKT__g__Escherichia,Y,9.726079660881797e-15
500,LKT__s__Blautia_schinkii,Y,2.3489169529503144e-12
501,LKT__c__Actinobacteria,Y,4.222324282909313e-12
502,LKT__s__Desulfovibrio_Unclassified,Y,4.4946738021394304e-11
503,LKT__s__Desulfovibrio_desulfuricans,Y,1.2846775270415305e-13
504,LKT__s__Duodenibacillus_massiliensis,Y,2.2905279537375323e-11
505,LKT__s__Streptococcus_mutans,Y,4.216964275587877e-11
506,LKT__s__Holdemanella_biformis,Y,1.0819408117551381e-13
507,LKT__s__Megasphaera_Unclassified,Y,1.4538916330828617e-10
508,LKT__s__Lactococcus_lactis,Y,1.340765789568005e-12
509,LKT__s__Raoultibacter_timonensis,Y,1.024788442383621e-12
510,LKT__d__Eukaryota,Y,1.169630700183646e-11
511,LKT__s__Bacteriophage_Unclassified,Y,2.142905288159212e-12
512,LKT__s__Veillonella_parvula,Y,3.76776149065379e-12
513,LKT__g__Pseudoflavonifractor,Y,8.092558034965163e-11
514,LKT__s__Acidaminococcus_Unclassified,Y,2.8646810481599396e-14
515,LKT__s__Oscillibacter_valericigenes,Y,5.04112769110823e-13
516,LKT__s__Bacillus_Unclassified,Y,9.690663061899533e-12
517,LKT__s__Phocea_massiliensis,Y,1.7942304435236156e-14
518,LKT__s__Ruminococcus_champanellensis,Y,7.95498772016224e-12
519,LKT__s__Bilophila_Unclassified,Y,9.582565980619341e-12
520,LKT__s__Alistipes_timonensis,Y,1.671287342819367e-15
521,LKT__s__Enterobacter_cloacae,Y,3.462929734526052e-11
522,LKT__g__Coprococcus,Y,2.046681081477611e-11
523,LKT__s__Flintibacter_Unclassified,Y,2.165330299987151e-12
524,LKT__s__Muribaculum_Unclassified,Y,1.5876063320785387e-10
525,LKT__s__Sporobacter_termitidis,Y,2.5434310455293866e-15
526,LKT__s__Bariatricus_massiliensis,Y,1.4535480854759768e-13
527,LKT__s__Faecalimonas_umbilicata,Y,3.3228397076517267e-14
528,LKT__s__Anaerostipes_caccae,Y,1.4140348512027759e-11
529,LKT__s__Bittarella_massiliensis,Y,1.4311019892355802e-10
530,LKT__s__Victivallales_bacterium,Y,2.3199696780084277e-12
531,LKT__s__Collinsella_bouchesdurhonensis,Y,4.747887640836482e-14
532,LKT__s__Streptococcus_anginosus,Y,4.9951751233544935e-12
533,LKT__s__Schaalia_odontolytica,Y,2.053047321406585e-14
534,LKT__s__Cryptobacterium_curtum,Y,6.742001631949692e-14
535,LKT__s__Veillonella_dispar,Y,2.0932400943638358e-13
536,LKT__g__Butyricimonas,Y,1.8036892506451514e-11
537,LKT__f__Synergistaceae,Y,6.023951104852201e-10
538,LKT__s__Enterorhabdus_caecimuris,Y,1.7044136364024826e-11
539,LKT__s__Lactobacillus_salivarius,Y,4.994749072206943e-12
540,LKT__s__Absiella_dolichum,Y,1.1234299012058356e-12
541,LKT__s__Arabia_massiliensis,Y,1.910756456696041e-11
542,LKT__s__Haemophilus_parainfluenzae,Y,3.0284281387832284e-11
543,LKT__s__Prevotella_koreensis,Y,3.1506910227888904e-12
544,LKT__s__Bacteroides_phage_crAss001,Y,1.6341523461599403e-11
545,LKT__s__Sutterella_parvirubra,Y,1.6091139458588492e-12
546,LKT__g__Mogibacterium,Y,6.918448121134716e-12
547,LKT__s__Christensenella_minuta,Y,8.035776975815109e-12
548,LKT__s__Actinomyces_bouchesdurhonensis,Y,8.503506462342993e-11
549,LKT__s__Paenibacillus_Unclassified,Y,4.223498736953933e-11
550,LKT__s__Oxalobacter_formigenes,Y,4.4020578689554966e-11
551,LKT__s__Methanosphaera_stadtmanae,Y,3.7586152930784284e-11
552,LKT__s__Lactobacillus_plantarum,Y,1.2609298867429266e-10
553,LKT__s__Klebsiella_variicola,Y,5.281401232091953e-13
554,LKT__s__Lactobacillus_crispatus,Y,4.044730855947651e-14
555,LKT__s__Enterobacter_hormaechei,Y,1.1789566643030136e-11
556,LKT__s__Bacteroides_ilei,Y,1.46309298514436e-15
557,LKT__s__Enterobacter_roggenkampii,Y,7.822050893357135e-12
558,LKT__s__Ruminococcus_albus,Y,6.118120292978668e-11
559,LKT__s__Bifidobacterium_animalis,Y,1.732940864813485e-11
560,LKT__s__Cuneatibacter_caecimuris,Y,6.731251551601177e-15
561,LKT__s__Intestinibacillus_massiliensis,Y,4.196685342174092e-18
562,LKT__g__Enterobacter,Y,1.1229864704865937e-13
563,LKT__s__Candidatus_Methanomassiliicoccus_intestinalis,Y,8.154619802874824e-13
564,LKT__s__Eubacterium_pyruvativorans,Y,3.661442188498138e-13
565,LKT__s__Eubacterium_limosum,Y,3.1370949118618103e-12
566,LKT__s__Lactobacillus_rhamnosus,Y,8.67682765861387e-12
567,LKT__s__Allisonella_histaminiformans,Y,1.6365186826665102e-11
568,LKT__Unclassified,Y,5.825948542972609e-13
569,LKT__s__Bacteroides_uniformis,Y,3.425460370265051e-11
570,LKT__g__Bacteroides,Y,1.323437317527178e-10
571,LKT__s__Ruminococcus_Unclassified,Y,4.6586815184447105e-12
572,LKT__s__Bacteroides_Unclassified,Y,2.1713987926336642e-10
573,LKT__s__Bacteroides_ovatus,Y,2.3049902010412794e-12
574,LKT__s__Eubacterium_rectale,Y,7.55050469498634e-14
575,LKT__s__Bacteroides_stercoris,Y,1.1108224073872585e-12
576,LKT__s__Bacteroides_thetaiotaomicron,Y,4.800768394009929e-10
577,LKT__s__Lachnospiraceae_bacterium,Y,1.6161824067156805e-13
578,LKT__s__Akkermansia_muciniphila,Y,9.208065967043178e-11
579,LKT__s__Parabacteroides_distasonis,Y,2.0203830147262615e-11
580,LKT__s__Alistipes_putredinis,Y,4.4514198501152183e-10
581,LKT__s__Prevotella_copri,Y,5.115896573509506e-13
582,LKT__s__Clostridium_Unclassified,Y,8.37327882715155e-13
583,LKT__s__Clostridiales_bacterium,Y,1.4880154268250242e-11
584,LKT__s__Bacteroides_xylanisolvens,Y,1.2078039549147726e-12
585,LKT__s__Bacteroides_intestinalis,Y,5.344792499725343e-11
586,LKT__s__Alistipes_finegoldii,Y,1.9669398819984157e-12
587,LKT__s__Cyclospora_cayetanensis,Y,5.656213466429997e-16
588,LKT__k__Bacteria,Y,2.0346259271898036e-13
589,LKT__s__Gemmiger_formicilis,Y,1.9726295587862398e-13
590,LKT__s__Anaerostipes_hadrus,Y,2.3902980074241118e-11
591,LKT__s__Roseburia_faecis,Y,2.869435495163723e-12
592,LKT__s__Alistipes_Unclassified,Y,1.879896059597752e-11
593,LKT__s__Anaerobutyricum_hallii,Y,2.620532107515451e-12
594,LKT__s__Bacteroides_eggerthii,Y,2.3073743962428465e-14
595,LKT__s__Pseudomonas_aeruginosa,Y,5.407842377560816e-11
596,LKT__s__Ruminococcus_flavefaciens,Y,1.5190261095976361e-12
597,LKT__s__Bacteroidaceae_bacterium,Y,1.152799795610736e-11
598,LKT__s__Klebsiella_pneumoniae,Y,6.03193089237385e-11
599,LKT__s__Ruminococcus_torques,Y,1.0408564516758744e-14
600,LKT__s__Bifidobacterium_adolescentis,Y,7.111625468657894e-12
601,LKT__g__Ruminococcus,Y,1.6681819296003196e-10
602,LKT__s__Firmicutes_bacterium,Y,6.31493207298365e-12
603,LKT__s__Bacteroides_massiliensis,Y,7.914897231379932e-13
604,LKT__s__Eubacterium_siraeum,Y,7.020925308058682e-12
605,LKT__s__Eubacteriaceae_bacterium,Y,1.066721099345241e-10
606,LKT__s__Parabacteroides_Unclassified,Y,1.077904979636966e-11
607,LKT__s__Roseburia_inulinivorans,Y,2.0990644038723633e-11
608,LKT__s__Flavonifractor_plautii,Y,4.0492801846963925e-11
609,LKT__s__Oscillibacter_Unclassified,Y,1.256862143404369e-10
610,LKT__s__Bacteroides_salyersiae,Y,4.2790058084609267e-13
611,LKT__s__Prevotella_Unclassified,Y,3.1216959141189766e-15
612,LKT__s__Methanobrevibacter_smithii,Y,1.396363129738458e-11
613,LKT__s__Roseburia_hominis,Y,1.2633376386932529e-14
614,LKT__s__Parabacteroides_johnsonii,Y,1.366730057662203e-10
615,LKT__s__Dorea_formicigenerans,Y,7.308539676698762e-11
616,LKT__s__Clostridium_leptum,Y,5.614345572758385e-12
617,LKT__s__Butyricicoccus_Unclassified,Y,6.977228006159931e-13
618,LKT__s__Bacteroides_finegoldii,Y,3.1382400637752667e-12
619,LKT__s__Bilophila_wadsworthia,Y,8.544594525269815e-12
620,LKT__s__Dialister_invisus,Y,2.93753886034941e-12
621,LKT__s__Neglecta_timonensis,Y,1.8044955449430698e-12
622,LKT__s__Ruthenibacterium_lactatiformans,Y,6.392728551819495e-13
623,LKT__s__Roseburia_Unclassified,Y,4.561116430090966e-12
624,LKT__s__Paraprevotella_clara,Y,4.136212912646861e-12
625,LKT__s__Eisenbergiella_massiliensis,Y,8.330231823315078e-12
626,LKT__s__Barnesiella_intestinihominis,Y,9.511603743639619e-12
627,LKT__s__Blautia_producta,Y,2.2124726026594968e-14
628,LKT__s__Eubacterium_ramulus,Y,3.0846140605145474e-11
629,LKT__s__Prevotella_lascolaii,Y,2.5270841740629863e-12
630,LKT__f__Rikenellaceae,Y,3.484997845105654e-12
631,LKT__s__Bacteroides_coprocola,Y,4.053710921274525e-12
632,LKT__s__Eggerthella_lenta,Y,1.0592671200674043e-09
633,LKT__s__Enterocloster_bolteae,Y,8.489938490430948e-12
634,LKT__s__Clostridioides_difficile,Y,5.464737157468792e-14
635,LKT__s__Alistipes_dispar,Y,4.896119847816064e-12
636,LKT__s__Prevotella_stercorea,Y,6.295948413823184e-13
637,LKT__s__Hungatella_hathewayi,Y,2.4415311489646603e-11
638,LKT__g__Streptococcus,Y,4.95910566257896e-13
639,LKT__s__Bacteroides_nordii,Y,2.4560899112423796e-13
640,LKT__g__Faecalibacterium,Y,3.589320766626527e-11
641,LKT__s__Streptococcus_thermophilus,Y,1.076432720153994e-12
642,LKT__s__Parasutterella_excrementihominis,Y,1.8929971305676268e-15
643,LKT__s__Coprococcus_catus,Y,2.4890362627487293e-12
644,LKT__s__Streptococcus_Unclassified,Y,2.2650792494197095e-11
645,LKT__f__Erysipelotrichaceae,Y,6.613992450214065e-12
646,LKT__s__Butyricimonas_virosa,Y,4.5236848655614545e-11
647,LKT__s__Tyzzerella_nexilis,Y,1.3984530833254035e-11
648,LKT__s__Clostridium_innocuum,Y,2.5084723373400258e-11
649,LKT__s__Ruminococcus_callidus,Y,2.5459353194000685e-11
650,LKT__s__Clostridium_disporicum,Y,1.1392478849126846e-11
651,LKT__s__Erysipelotrichaceae_bacterium,Y,3.945587725295169e-12
652,LKT__s__Blautia_coccoides,Y,2.689689236162877e-11
653,LKT__s__Coprobacter_fastidiosus,Y,2.6231722036806577e-12
654,LKT__s__Eubacterium_ventriosum,Y,1.7505817972346998e-10
655,LKT__s__Gordonibacter_pamelaeae,Y,9.338117934094155e-11
656,LKT__s__Fournierella_massiliensis,Y,9.866436530835794e-11
657,LKT__s__Anaeromassilibacillus_Unclassified,Y,1.595421080144887e-10
658,LKT__s__Anaerotignum_lactatifermentans,Y,4.5309312573165996e-10
659,LKT__s__Pseudoflavonifractor_Unclassified,Y,3.032221155142458e-11
660,LKT__g__Prevotella,Y,8.19981194340124e-11
661,LKT__s__Coprococcus_eutactus,Y,2.4481846119711616e-11
662,LKT__s__Collinsella_Unclassified,Y,9.359877328727888e-11
663,LKT__s__Sutterella_wadsworthensis,Y,1.5307097754956705e-12
664,LKT__s__Prevotella_buccae,Y,1.9593388167405353e-11
665,LKT__f__Oscillospiraceae,Y,1.8073714405988817e-12
666,LKT__s__Bifidobacterium_dentium,Y,7.128435511370713e-13
667,LKT__s__Intestinimonas_timonensis,Y,1.651278763024114e-10
668,LKT__s__Frisingicoccus_caecimuris,Y,4.051620303122996e-13
669,LKT__s__Collinsella_intestinalis,Y,2.0376639553783317e-10
670,LKT__s__Desulfovibrio_fairfieldensis,Y,2.939751495873566e-11
671,LKT__s__Odoribacter_laneus,Y,1.0879612631807258e-11
672,LKT__s__Acinetobacter_baumannii,Y,3.391117362942592e-11
673,LKT__s__Burkholderiales_bacterium,Y,2.9769697076415923e-10
674,LKT__s__Asaccharobacter_celatus,Y,3.524606091731888e-12
675,LKT__s__Angelakisella_massiliensis,Y,1.098512035736161e-11
676,LKT__s__Catenibacterium_mitsuokai,Y,3.2650856915282986e-13
677,LKT__s__Coriobacteriaceae_bacterium,Y,8.24586200589507e-12
678,LKT__s__Anaeromassilibacillus_senegalensis,Y,1.8564987453258555e-11
679,LKT__s__Emergencia_timonensis,Y,4.3332679331074917e-13
680,LKT__s__Muribaculaceae_bacterium,Y,3.4581324518226366e-10
681,LKT__s__Enterococcus_faecium,Y,7.725049669651996e-14
682,LKT__s__Subdoligranulum_variabile,Y,6.073372808523014e-10
683,LKT__s__Clostridium_perfringens,Y,9.140497487085549e-12
684,LKT__s__Harryflintia_acetispora,Y,6.260765360253864e-12
685,LKT__s__Turicibacter_sanguinis,Y,1.3218383049725227e-11
686,LKT__s__Butyrivibrio_Unclassified,Y,9.791829512923124e-11
687,LKT__s__Oscillibacter_ruminantium,Y,5.959154541039714e-11
688,LKT__o__Burkholderiales,Y,8.311654301785159e-13
689,LKT__s__Clostridium_methylpentosum,Y,7.501979516493095e-12
690,LKT__s__Butyricicoccus_pullicaecorum,Y,4.0450972611177984e-14
691,LKT__g__Klebsiella,Y,2.0326041988534448e-11
692,LKT__s__Agathobaculum_butyriciproducens,Y,3.75048529342012e-12
693,LKT__s__Enterocloster_asparagiformis,Y,3.134374989806824e-11
694,LKT__s__Candidatus_Borkfalkia,Y,8.011920478992689e-12
695,LKT__s__Anaerotruncus_Unclassified,Y,1.6349692424927518e-11
696,LKT__s__Rikenellaceae_bacterium,Y,1.5803431493818726e-12
697,LKT__g__Lactobacillus,Y,2.424768026330247e-14
698,LKT__g__Bacillus,Y,7.111461850524514e-14
699,LKT__s__Enterocloster_lavalensis,Y,5.580139918446423e-12
700,LKT__s__Eubacterium_callanderi,Y,1.0383322009197898e-12
701,LKT__s__Longibaculum_muris,Y,2.537730394859596e-11
702,LKT__g__Escherichia,Y,5.087027096892767e-11
703,LKT__s__Sutterella_Unclassified,Y,1.8037374708692314e-11
704,LKT__g__Collinsella,Y,1.4506969232681323e-11
705,LKT__g__Eubacterium,Y,1.4609002712800322e-15
706,LKT__s__Blautia_schinkii,Y,5.266873421536553e-12
707,LKT__c__Actinobacteria,Y,8.095173877075772e-10
708,LKT__s__Desulfovibrio_Unclassified,Y,5.668703841485841e-12
709,LKT__d__Eukaryota,Y,6.601042015714831e-11
710,LKT__g__Pseudoflavonifractor,Y,7.815682838981443e-13
711,LKT__s__Holdemania_filiformis,Y,3.774936877194676e-11
712,LKT__s__Acidaminococcus_Unclassified,Y,6.28660211149494e-14
713,LKT__s__Streptomyces_Unclassified,Y,3.804231145966646e-12
714,LKT__s__Oscillibacter_valericigenes,Y,1.0195239544822728e-12
715,LKT__s__Ruminococcus_champanellensis,Y,6.077332266998383e-14
716,LKT__s__Bilophila_Unclassified,Y,2.0420037475707907e-10
717,LKT__s__Alistipes_timonensis,Y,3.775561356622246e-11
718,LKT__s__Enterobacter_cloacae,Y,7.838044128833098e-13
719,LKT__g__Coprococcus,Y,4.5223009822171205e-12
720,LKT__s__Muribaculum_Unclassified,Y,1.0892209378260312e-11
721,LKT__s__Sporobacter_termitidis,Y,1.2338312501511957e-10
722,LKT__s__Paraprevotella_xylaniphila,Y,1.2520229047202078e-13
723,LKT__s__Bariatricus_massiliensis,Y,5.322548121038846e-12
724,LKT__s__Anaerostipes_caccae,Y,5.015014679426516e-13
725,LKT__g__Megasphaera,Y,8.448505464236369e-13
726,LKT__s__Victivallales_bacterium,Y,9.113458066315285e-12
727,LKT__s__Duncaniella_Unclassified,Y,2.3630797733444135e-11
728,LKT__s__Holdemania_Unclassified,Y,2.752737057049164e-12
729,LKT__s__Senegalimassilia_anaerobia,Y,1.0830946125559658e-12
730,LKT__f__Sutterellaceae,Y,8.72921195728985e-12
731,LKT__g__Anaerostipes,Y,2.3621715075525325e-12
732,LKT__s__Candidatus_Stoquefichus,Y,1.62133750323573e-14
733,LKT__s__Schaalia_odontolytica,Y,1.2245945822479604e-12
734,LKT__s__Cryptobacterium_curtum,Y,1.5827086065457913e-11
735,LKT__s__Denitrobacterium_detoxificans,Y,3.036143883253883e-11
736,LKT__g__Veillonella,Y,9.414051896639617e-16
737,LKT__g__Butyricimonas,Y,2.9152637593414914e-11
738,LKT__f__Synergistaceae,Y,8.046201946669965e-13
739,LKT__s__Sharpea_azabuensis,Y,3.697683155542678e-12
740,LKT__s__Lactobacillus_salivarius,Y,2.946595770516675e-11
741,LKT__s__Absiella_dolichum,Y,3.1783007935369587e-12
742,LKT__s__Sutterella_megalosphaeroides,Y,1.1235849434061722e-10
743,LKT__s__Mogibacterium_diversum,Y,3.022074803239327e-14
744,LKT__s__Arabia_massiliensis,Y,1.7101287340997037e-11
745,LKT__s__Porphyromonas_uenonis,Y,1.1926003095107027e-11
746,LKT__g__Haemophilus,Y,2.00384842484403e-10
747,LKT__s__Haemophilus_parainfluenzae,Y,4.5308802556523306e-13
748,LKT__s__Prevotella_koreensis,Y,1.673897953424859e-14
749,LKT__s__Mogibacterium_pumilum,Y,5.64420747752332e-14
750,LKT__g__Mogibacterium,Y,1.6529873489865667e-12
751,LKT__s__Streptococcus_viridans,Y,2.0721800588143367e-11
752,LKT__s__Streptococcus_oralis,Y,4.4021467349548375e-13
753,LKT__s__Actinomyces_bouchesdurhonensis,Y,2.4008033695891074e-12
754,LKT__s__Prevotella_oryzae,Y,6.460948303541843e-14
755,LKT__s__Actinomyces_oris,Y,6.773795374889e-12
756,LKT__s__Oxalobacter_formigenes,Y,3.771786328871409e-12
757,LKT__s__Eubacterium_maltosivorans,Y,3.473850192293179e-12
758,LKT__s__Klebsiella_variicola,Y,2.6868847541032673e-12
759,LKT__s__Bacteroides_ilei,Y,2.8393805963457563e-11
760,LKT__s__Ruminococcus_albus,Y,6.436020239854902e-12
761,LKT__s__Bifidobacterium_animalis,Y,2.8374373037996543e-10
762,LKT__s__Intestinibacillus_massiliensis,Y,2.5075005621443098e-11
763,LKT__s__Eubacterium_ruminantium,Y,7.649056477647418e-14
