"","...1","Feature1","Feature2","W"
"1095",6402,"LKT__s__Blautia_wexlerae","LKT__g__Blautia",0.00022083982815521
"1096",6407,"LKT__s__Ruminococcus_gnavus","LKT__g__Blautia",0.00030279043699107
"1097",6409,"LKT__s__Roseburia_faecis","LKT__g__Blautia",0.00016053104920429
"1098",6411,"LKT__s__Anaerobutyricum_hallii","LKT__g__Blautia",0.00012785220594835
"1099",6414,"LKT__g__Ruminococcus","LKT__g__Blautia",0.000268360174615
"1100",6423,"LKT__s__Oscillibacter_Unclassified","LKT__g__Blautia",0.0001390217726187
"1101",6427,"LKT__s__Dorea_formicigenerans","LKT__g__Blautia",0.00014589942406579
"1102",6435,"LKT__s__Sellimonas_intestinalis","LKT__g__Blautia",0.00012562197725374
"1103",6439,"LKT__s__Eisenbergiella_massiliensis","LKT__g__Blautia",0.00012577371609124
"1104",6441,"LKT__s__Blautia_producta","LKT__g__Blautia",0.00019231910928089
"1105",6463,"LKT__s__Intestinimonas_timonensis","LKT__g__Blautia",0.0001643765490899
"1106",6469,"LKT__d__Eukaryota","LKT__g__Blautia",0.0001635070547963
"1107",6475,"LKT__g__Coprococcus","LKT__g__Blautia",0.00053095145631219
"1108",6484,"LKT__s__Bacteroides_thetaiotaomicron","LKT__s__Subdoligranulum_Unclassified",0.00011499241194741
"1109",6503,"LKT__s__Ruminococcus_flavefaciens","LKT__s__Subdoligranulum_Unclassified",0.00017008129672392
"1110",6511,"LKT__s__Flavonifractor_plautii","LKT__s__Subdoligranulum_Unclassified",0.00010011874092839
"1111",6513,"LKT__f__Ruminococcaceae","LKT__s__Subdoligranulum_Unclassified",0.00028916832199129
"1112",6523,"LKT__s__Clostridium_symbiosum","LKT__s__Subdoligranulum_Unclassified",0.00021328033659194
"1113",6530,"LKT__s__Enterocloster_bolteae","LKT__s__Subdoligranulum_Unclassified",0.00018808709324788
"1114",6534,"LKT__s__Anaerotruncus_colihominis","LKT__s__Subdoligranulum_Unclassified",0.0002839451288836
"1115",6544,"LKT__s__Anaerotruncus_massiliensis","LKT__s__Subdoligranulum_Unclassified",0.000592832949874
"1116",6551,"LKT__s__Intestinimonas_timonensis","LKT__s__Subdoligranulum_Unclassified",0.00011183194161144
"1117",6567,"LKT__Unclassified","LKT__s__Roseburia_Unclassified",0.00019149381763349
"1118",6570,"LKT__s__Bacteroides_ovatus","LKT__s__Roseburia_Unclassified",0.000253416265473
"1119",6578,"LKT__s__Clostridium_Unclassified","LKT__s__Roseburia_Unclassified",0.00011040390412058
"1120",6590,"LKT__p__Firmicutes","LKT__s__Roseburia_Unclassified",0.00014230879878739
"1121",6617,"LKT__f__Enterobacteriaceae","LKT__s__Roseburia_Unclassified",0.0001176550618112
"1122",6668,"LKT__s__Bacteroides_fragilis","LKT__s__Sellimonas_intestinalis",0.00030600569407406
"1123",6677,"LKT__s__Ruminococcus_torques","LKT__s__Sellimonas_intestinalis",0.00011032909796127
"1124",6686,"LKT__s__Blautia_hansenii","LKT__s__Sellimonas_intestinalis",0.00054338988171479
"1125",6698,"LKT__s__Eisenbergiella_massiliensis","LKT__s__Sellimonas_intestinalis",0.000227483176013
"1126",6699,"LKT__s__Blautia_producta","LKT__s__Sellimonas_intestinalis",0.00011349479970379
"1127",6709,"LKT__s__Clostridium_scindens","LKT__s__Sellimonas_intestinalis",0.00012386526244417
"1128",6710,"LKT__s__Tyzzerella_nexilis","LKT__s__Sellimonas_intestinalis",0.00032011524127795
"1129",6711,"LKT__s__Clostridium_innocuum","LKT__s__Sellimonas_intestinalis",0.0007836442209024
"1130",6745,"LKT__f__Lachnospiraceae","LKT__g__Alistipes",0.00057629077924154
"1131",6762,"LKT__s__Odoribacter_splanchnicus","LKT__g__Alistipes",0.0002800552857075
"1132",6763,"LKT__s__Oscillibacter_Unclassified","LKT__g__Alistipes",0.00011834742738309
"1133",6764,"LKT__s__Lachnospira_eligens","LKT__g__Alistipes",0.0001941205154825
"1134",6782,"LKT__f__Rikenellaceae","LKT__g__Alistipes",0.00017898333176301
"1135",6797,"LKT__s__Anaerotignum_lactatifermentans","LKT__g__Alistipes",0.00011477829877739
"1136",6803,"LKT__f__Eubacteriaceae","LKT__g__Alistipes",0.00015285295354456
"1137",6819,"LKT__s__Bacteroides_ovatus","LKT__s__Clostridium_symbiosum",0.0005277681121033
"1138",6854,"LKT__s__Fusicatenibacter_saccharivorans","LKT__s__Clostridium_symbiosum",0.00011205909079406
"1139",6860,"LKT__s__Sellimonas_intestinalis","LKT__s__Clostridium_symbiosum",0.0003227519117602
"1140",6864,"LKT__s__Blautia_producta","LKT__s__Clostridium_symbiosum",0.0001158247130128
"1141",6866,"LKT__s__Enterocloster_bolteae","LKT__s__Clostridium_symbiosum",0.00014159298771003
"1142",6868,"LKT__s__Hungatella_hathewayi","LKT__s__Clostridium_symbiosum",0.00010013097963705
"1143",6876,"LKT__s__Clostridium_innocuum","LKT__s__Clostridium_symbiosum",0.00017461679690507
"1144",6900,"LKT__s__Enterocloster_aldensis","LKT__s__Clostridium_symbiosum",0.0001462610638756
"1145",6907,"LKT__s__Bacteroides_vulgatus","LKT__f__Clostridiaceae",0.0003142562631105
"1146",6916,"LKT__s__Blautia_Unclassified","LKT__f__Clostridiaceae",0.0002070889326503
"1147",6926,"LKT__o__Bacteroidales","LKT__f__Clostridiaceae",0.0002542755579109
"1148",6927,"LKT__s__Ruminococcus_gnavus","LKT__f__Clostridiaceae",0.00014646582469121
"1149",6931,"LKT__s__Anaerobutyricum_hallii","LKT__f__Clostridiaceae",0.00017036914304455
"1150",6939,"LKT__s__Clostridiaceae_bacterium","LKT__f__Clostridiaceae",0.0001151464338011
"1151",6942,"LKT__s__Roseburia_inulinivorans","LKT__f__Clostridiaceae",0.0001265373888842
"1152",6945,"LKT__f__Ruminococcaceae","LKT__f__Clostridiaceae",0.00010847324738117
"1153",6957,"LKT__s__Subdoligranulum_Unclassified","LKT__f__Clostridiaceae",0.00019830222374881
"1154",6959,"LKT__s__Sellimonas_intestinalis","LKT__f__Clostridiaceae",0.00021020950116779
"1155",6960,"LKT__g__Alistipes","LKT__f__Clostridiaceae",0.0001692376670532
"1156",6961,"LKT__s__Ruminococcus_lactaris","LKT__f__Clostridiaceae",0.0001034869199648
"1157",6963,"LKT__s__Blautia_producta","LKT__f__Clostridiaceae",0.00016966390358364
"1158",6964,"LKT__s__Eubacterium_ramulus","LKT__f__Clostridiaceae",0.00012344186453611
"1159",6969,"LKT__g__Faecalibacterium","LKT__f__Clostridiaceae",0.0001695019672993
"1160",6992,"LKT__s__Butyrivibrio_Unclassified","LKT__f__Clostridiaceae",0.00012606915898774
"1161",7002,"LKT__o__Bacillales","LKT__f__Clostridiaceae",0.000142563913969
"1162",7005,"LKT__s__Bacteroides_vulgatus","LKT__s__Ruminococcus_lactaris",0.00010331003856599
"1163",7012,"LKT__s__Eubacterium_rectale","LKT__s__Ruminococcus_lactaris",0.0006221066815185
"1164",7015,"LKT__s__Bacteroides_thetaiotaomicron","LKT__s__Ruminococcus_lactaris",0.00010418997251631
"1165",7017,"LKT__s__Blautia_Unclassified","LKT__s__Ruminococcus_lactaris",0.00018251503895046
"1166",7023,"LKT__s__Blautia_obeum","LKT__s__Ruminococcus_lactaris",0.00013145779475439
"1167",7028,"LKT__o__Bacteroidales","LKT__s__Ruminococcus_lactaris",0.000278687723037
"1168",7029,"LKT__s__Cyclospora_cayetanensis","LKT__s__Ruminococcus_lactaris",0.00023092838634786
"1169",7032,"LKT__s__Gemmiger_formicilis","LKT__s__Ruminococcus_lactaris",0.00036896948588968
"1170",7041,"LKT__s__Clostridiaceae_bacterium","LKT__s__Ruminococcus_lactaris",0.0001782559759141
"1171",7048,"LKT__s__Blautia_massiliensis","LKT__s__Ruminococcus_lactaris",0.00047546707195187
"1172",7052,"LKT__s__Butyricicoccus_Unclassified","LKT__s__Ruminococcus_lactaris",0.00019901476008702
"1173",7066,"LKT__s__Coprococcus_catus","LKT__s__Ruminococcus_lactaris",0.0001715575807546
"1174",7081,"LKT__c__Actinobacteria","LKT__s__Ruminococcus_lactaris",0.00024233271424145
"1175",7103,"LKT__s__Bacteroides_xylanisolvens","LKT__s__Eisenbergiella_massiliensis",0.0001363282625637
"1176",7118,"LKT__s__Blautia_hansenii","LKT__s__Eisenbergiella_massiliensis",0.0005062066660204
"1177",7121,"LKT__s__Enterocloster_clostridioformis","LKT__s__Eisenbergiella_massiliensis",0.00010923545328627
"1178",7125,"LKT__g__Blautia","LKT__s__Eisenbergiella_massiliensis",0.00037106699324613
"1179",7131,"LKT__s__Blautia_producta","LKT__s__Eisenbergiella_massiliensis",0.00024988029890653
"1180",7132,"LKT__s__Eubacterium_ramulus","LKT__s__Eisenbergiella_massiliensis",0.00010057079585018
"1181",7142,"LKT__s__Clostridium_innocuum","LKT__s__Eisenbergiella_massiliensis",0.0003672890436667
"1182",7161,"LKT__s__Enterocloster_aldensis","LKT__s__Eisenbergiella_massiliensis",0.00020958306964398
"1183",7177,"LKT__s__Parabacteroides_distasonis","LKT__g__Clostridium",0.0001008902839551
"1184",7190,"LKT__s__Roseburia_faecis","LKT__g__Clostridium",0.00010634618041043
"1185",7195,"LKT__s__Ruminococcus_torques","LKT__g__Clostridium",0.0001678447373599
"1186",7209,"LKT__s__Bacteroides_plebeius","LKT__g__Clostridium",0.00020703950148045
"1187",7211,"LKT__s__Blautia_hansenii","LKT__g__Clostridium",0.00019734281511258
"1188",7237,"LKT__s__Dorea_Unclassified","LKT__g__Clostridium",0.0006545992614006
"1189",7266,"LKT__s__Paenibacillus_Unclassified","LKT__g__Clostridium",0.0001525044549922
"1190",7277,"LKT__s__Lachnospiraceae_bacterium","LKT__s__Blautia_producta",0.00013588753727954
"1191",7280,"LKT__s__Escherichia_coli","LKT__s__Blautia_producta",0.00013708711019486
"1192",7287,"LKT__s__Ruminococcus_gnavus","LKT__s__Blautia_producta",0.00010566758076687
"1193",7291,"LKT__s__Ruminococcus_torques","LKT__s__Blautia_producta",0.00012540475935009
"1194",7302,"LKT__s__Blautia_hansenii","LKT__s__Blautia_producta",0.00059679729559917
"1195",7307,"LKT__s__Fusicatenibacter_saccharivorans","LKT__s__Blautia_producta",0.00017591678860162
"1196",7309,"LKT__g__Blautia","LKT__s__Blautia_producta",0.00011800021211638
"1197",7311,"LKT__s__Sellimonas_intestinalis","LKT__s__Blautia_producta",0.00016170244204638
"1198",7312,"LKT__s__Clostridium_symbiosum","LKT__s__Blautia_producta",0.00048356281970885
"1199",7315,"LKT__s__Eisenbergiella_massiliensis","LKT__s__Blautia_producta",0.00106978057156
"1200",7325,"LKT__s__Coprococcus_Unclassified","LKT__s__Blautia_producta",0.00013058632341375
"1201",7327,"LKT__s__Clostridium_scindens","LKT__s__Blautia_producta",0.00010390173854128
"1202",7328,"LKT__f__Erysipelotrichaceae","LKT__s__Blautia_producta",0.0002778366454059
"1203",7329,"LKT__s__Tyzzerella_nexilis","LKT__s__Blautia_producta",0.00025437841443967
"1204",7330,"LKT__s__Clostridium_innocuum","LKT__s__Blautia_producta",0.0006275657425052
"1205",7345,"LKT__s__Enterocloster_lavalensis","LKT__s__Blautia_producta",0.00013448566910863
"1206",7356,"LKT__Unclassified","LKT__s__Eubacterium_ramulus",0.0001243546981417
"1207",7359,"LKT__s__Faecalibacterium_prausnitzii","LKT__s__Eubacterium_ramulus",0.00013690762972784
"1208",7369,"LKT__s__Alistipes_putredinis","LKT__s__Eubacterium_ramulus",0.00011604921667138
"1209",7385,"LKT__s__Clostridiaceae_bacterium","LKT__s__Eubacterium_ramulus",0.0004274269197199
"1210",7394,"LKT__s__Lachnospira_eligens","LKT__s__Eubacterium_ramulus",0.00010207843599646
"1211",7404,"LKT__g__Faecalibacterium","LKT__s__Eubacterium_ramulus",0.00021165009535869
"1212",7410,"LKT__s__Coprococcus_eutactus","LKT__s__Eubacterium_ramulus",0.0003444244008014
"1213",7424,"LKT__s__Bacteroides_uniformis","LKT__f__Enterobacteriaceae",0.000111238291317
"1214",7425,"LKT__s__Faecalibacterium_prausnitzii","LKT__f__Enterobacteriaceae",0.00012336205911569
"1215",7426,"LKT__s__Ruminococcus_Unclassified","LKT__f__Enterobacteriaceae",0.0002808951929458
"1216",7435,"LKT__s__Escherichia_coli","LKT__f__Enterobacteriaceae",0.00065952061276299
"1217",7458,"LKT__s__Bacteroides_faecis","LKT__f__Enterobacteriaceae",0.00020588747509622
"1218",7468,"LKT__s__Blautia_hansenii","LKT__f__Enterobacteriaceae",0.00011587502174449
"1219",7471,"LKT__s__Butyricicoccus_Unclassified","LKT__f__Enterobacteriaceae",0.00016550697829409
"1220",7474,"LKT__s__Ruthenibacterium_lactatiformans","LKT__f__Enterobacteriaceae",0.00019909228687249
"1221",7485,"LKT__s__Hungatella_hathewayi","LKT__f__Enterobacteriaceae",0.0001055936010892
"1222",7520,"LKT__s__Bacteroides_vulgatus","LKT__f__Rikenellaceae",0.00020309127669081
"1223",7528,"LKT__s__Bacteroides_stercoris","LKT__f__Rikenellaceae",0.00013835826115927
"1224",7530,"LKT__s__Bacteroides_cellulosilyticus","LKT__f__Rikenellaceae",0.00017658710445498
"1225",7535,"LKT__s__Bacteroides_caccae","LKT__f__Rikenellaceae",0.00018436480413335
"1226",7539,"LKT__s__Bacteroides_intestinalis","LKT__f__Rikenellaceae",0.00012249164675597
"1227",7543,"LKT__s__Alistipes_finegoldii","LKT__f__Rikenellaceae",0.00045519097875176
"1228",7554,"LKT__s__Clostridiaceae_bacterium","LKT__f__Rikenellaceae",0.0002469138981855
"1229",7587,"LKT__s__Anaerotignum_lactatifermentans","LKT__f__Rikenellaceae",0.00014867326505742
"1230",7611,"LKT__s__Bacteroides_vulgatus","LKT__s__Enterocloster_bolteae",0.00037044241263182
"1231",7615,"LKT__s__Bacteroides_Unclassified","LKT__s__Enterocloster_bolteae",0.00017312536140249
"1232",7616,"LKT__s__Bacteroides_ovatus","LKT__s__Enterocloster_bolteae",0.00024454224969997
"1233",7621,"LKT__s__Escherichia_coli","LKT__s__Enterocloster_bolteae",0.0002730277901659
"1234",7626,"LKT__f__Lachnospiraceae","LKT__s__Enterocloster_bolteae",0.00011703146748802
"1235",7630,"LKT__s__Blautia_wexlerae","LKT__s__Enterocloster_bolteae",0.0002148034856562
"1236",7656,"LKT__s__Blautia_hansenii","LKT__s__Enterocloster_bolteae",0.00011495586820297
"1237",7659,"LKT__s__Enterocloster_clostridioformis","LKT__s__Enterocloster_bolteae",0.00011287107342552
"1238",7666,"LKT__s__Sellimonas_intestinalis","LKT__s__Enterocloster_bolteae",0.0001380008115501
"1239",7669,"LKT__s__Eisenbergiella_massiliensis","LKT__s__Enterocloster_bolteae",0.0002516235770245
"1240",7672,"LKT__s__Eubacterium_ramulus","LKT__s__Enterocloster_bolteae",0.00030875223556373
"1241",7675,"LKT__s__Hungatella_hathewayi","LKT__s__Enterocloster_bolteae",0.00144073348885622
"1242",7694,"LKT__s__Enterococcus_faecium","LKT__s__Enterocloster_bolteae",0.0001634069882935
"1243",7699,"LKT__s__Enterocloster_lavalensis","LKT__s__Enterocloster_bolteae",0.0005541596731432
"1244",7708,"LKT__s__Bacteroides_vulgatus","LKT__s__Clostridioides_difficile",0.00036309472038639
"1245",7712,"LKT__s__Ruminococcus_Unclassified","LKT__s__Clostridioides_difficile",0.00023665048439704
"1246",7723,"LKT__s__Bacteroides_caccae","LKT__s__Clostridioides_difficile",0.00012393202603509
"1247",7724,"LKT__s__Bacteroides_xylanisolvens","LKT__s__Clostridioides_difficile",0.00011462717544873
"1248",7737,"LKT__s__Eubacteriaceae_bacterium","LKT__s__Clostridioides_difficile",0.00010332920273588
"1249",7750,"LKT__s__Ruthenibacterium_lactatiformans","LKT__s__Clostridioides_difficile",0.00020187654006672
"1250",7752,"LKT__s__Subdoligranulum_Unclassified","LKT__s__Clostridioides_difficile",0.0001414876150077
"1251",7766,"LKT__s__Clostridium_phoceensis","LKT__s__Clostridioides_difficile",0.0001531389555346
"1252",7768,"LKT__f__Erysipelotrichaceae","LKT__s__Clostridioides_difficile",0.00011481621829623
"1253",7769,"LKT__s__Tyzzerella_nexilis","LKT__s__Clostridioides_difficile",0.00015781056857881
"1254",7771,"LKT__s__Erysipelotrichaceae_bacterium","LKT__s__Clostridioides_difficile",0.0006003993471203
"1255",7774,"LKT__s__Anaerotruncus_massiliensis","LKT__s__Clostridioides_difficile",0.0003716079713383
"1256",7794,"LKT__s__Lachnoclostridium_phocaeense","LKT__s__Clostridioides_difficile",0.0001122743237621
"1257",7797,"LKT__s__Enterocloster_aldensis","LKT__s__Clostridioides_difficile",0.00030264549908018
"1258",7802,"LKT__s__Bacteroides_vulgatus","LKT__s__Hungatella_hathewayi",0.0002498773732485
"1259",7811,"LKT__s__Bacteroides_stercoris","LKT__s__Hungatella_hathewayi",0.00010590549859489
"1260",7815,"LKT__s__Parabacteroides_distasonis","LKT__s__Hungatella_hathewayi",0.0001151837194189
"1261",7842,"LKT__s__Roseburia_inulinivorans","LKT__s__Hungatella_hathewayi",0.0001161832248631
"1262",7860,"LKT__s__Sellimonas_intestinalis","LKT__s__Hungatella_hathewayi",0.00011808493264581
"1263",7871,"LKT__s__Coprococcus_Unclassified","LKT__s__Hungatella_hathewayi",0.0002886152217047
"1264",7876,"LKT__s__Clostridium_innocuum","LKT__s__Hungatella_hathewayi",0.00012068733338989
"1265",7879,"LKT__s__Dorea_Unclassified","LKT__s__Hungatella_hathewayi",0.0001144934012385
"1266",7894,"LKT__s__Enterocloster_lavalensis","LKT__s__Hungatella_hathewayi",0.00025877670590669
"1267",7911,"LKT__s__Bacteroides_stercoris","LKT__g__Streptococcus",0.00041991378331888
"1268",7921,"LKT__s__Blautia_obeum","LKT__g__Streptococcus",0.00017995050096171
"1269",7949,"LKT__g__Parabacteroides","LKT__g__Streptococcus",0.00031797186138139
"1270",7950,"LKT__s__Ruthenibacterium_lactatiformans","LKT__g__Streptococcus",0.00010343818479314
"1271",7957,"LKT__s__Eisenbergiella_massiliensis","LKT__g__Streptococcus",0.00012892239578536
"1272",7962,"LKT__s__Clostridioides_difficile","LKT__g__Streptococcus",0.00013633435048584
"1273",7963,"LKT__s__Hungatella_hathewayi","LKT__g__Streptococcus",0.00028526071362143
"1274",7965,"LKT__s__Anaerotruncus_colihominis","LKT__g__Streptococcus",0.00033090450869656
"1275",7968,"LKT__s__Streptococcus_Unclassified","LKT__g__Streptococcus",0.0009524901758968
"1276",7971,"LKT__s__Clostridium_innocuum","LKT__g__Streptococcus",0.00019062442140107
"1277",7977,"LKT__s__Intestinimonas_massiliensis","LKT__g__Streptococcus",0.00011515217633179
"1278",7980,"LKT__s__Intestinimonas_timonensis","LKT__g__Streptococcus",0.00012750984506428
"1279",7986,"LKT__g__Butyricicoccus","LKT__g__Streptococcus",0.00016178595597699
"1280",7990,"LKT__s__Enterocloster_lavalensis","LKT__g__Streptococcus",0.00021941786230297
"1281",8001,"LKT__s__Bacteroides_vulgatus","LKT__g__Faecalibacterium",0.0004177879622125
"1282",8024,"LKT__s__Gemmiger_formicilis","LKT__g__Faecalibacterium",0.0002688826051743
"1283",8056,"LKT__s__Coprococcus_catus","LKT__g__Faecalibacterium",0.00049233248530409
"1284",8058,"LKT__s__Streptococcus_Unclassified","LKT__g__Faecalibacterium",0.00024395054585167
"1285",8080,"LKT__c__Actinobacteria","LKT__g__Faecalibacterium",0.00018322706156317
"1286",8087,"LKT__s__Bacteroides_vulgatus","LKT__s__Anaerotruncus_colihominis",0.00042295420723809
"1287",8090,"LKT__s__Ruminococcus_Unclassified","LKT__s__Anaerotruncus_colihominis",0.00011990722902469
"1288",8091,"LKT__s__Bacteroides_Unclassified","LKT__s__Anaerotruncus_colihominis",0.0001202491946015
"1289",8092,"LKT__s__Bacteroides_ovatus","LKT__s__Anaerotruncus_colihominis",0.00025504147579932
"1290",8095,"LKT__s__Bacteroides_thetaiotaomicron","LKT__s__Anaerotruncus_colihominis",0.00018233780897459
"1291",8106,"LKT__s__Blautia_obeum","LKT__s__Anaerotruncus_colihominis",0.0002237698742902
"1292",8110,"LKT__o__Bacteroidales","LKT__s__Anaerotruncus_colihominis",0.00014053110772437
"1293",8130,"LKT__s__Clostridium_leptum","LKT__s__Anaerotruncus_colihominis",0.0002962975807314
"1294",8133,"LKT__s__Bacteroides_finegoldii","LKT__s__Anaerotruncus_colihominis",0.00012075411917849
"1295",8134,"LKT__g__Parabacteroides","LKT__s__Anaerotruncus_colihominis",0.0001090629788337
"1296",8147,"LKT__f__Enterobacteriaceae","LKT__s__Anaerotruncus_colihominis",0.0002058611523625
"1297",8151,"LKT__g__Faecalibacterium","LKT__s__Anaerotruncus_colihominis",0.0001701493755422
"1298",8158,"LKT__s__Dorea_Unclassified","LKT__s__Anaerotruncus_colihominis",0.0001161218620522
"1299",8179,"LKT__s__Enterocloster_aldensis","LKT__s__Anaerotruncus_colihominis",0.00019189522005273
"1300",8182,"LKT__o__Bacillales","LKT__s__Anaerotruncus_colihominis",0.00011334168744969
"1301",8186,"LKT__s__Bacteroides_vulgatus","LKT__s__Clostridium_phoceensis",0.0001014463609947
"1302",8189,"LKT__s__Bacteroides_Unclassified","LKT__s__Clostridium_phoceensis",0.0001080332003104
"1303",8195,"LKT__s__Blautia_Unclassified","LKT__s__Clostridium_phoceensis",0.00030600848276168
"1304",8196,"LKT__s__Ruminococcaceae_bacterium","LKT__s__Clostridium_phoceensis",0.00014303658023885
"1305",8202,"LKT__s__Blautia_obeum","LKT__s__Clostridium_phoceensis",0.0002457939008282
"1306",8206,"LKT__s__Gemmiger_formicilis","LKT__s__Clostridium_phoceensis",0.00019396813662699
"1307",8209,"LKT__s__Ruminococcus_flavefaciens","LKT__s__Clostridium_phoceensis",0.00010387516768469
"1308",8213,"LKT__s__Eubacterium_siraeum","LKT__s__Clostridium_phoceensis",0.00011110282433208
"1309",8224,"LKT__s__Butyricicoccus_Unclassified","LKT__s__Clostridium_phoceensis",0.0002990885819778
"1310",8265,"LKT__s__Enterocloster_asparagiformis","LKT__s__Clostridium_phoceensis",0.00011030992935869
"1311",8294,"LKT__s__Gemmiger_formicilis","LKT__s__Coprococcus_catus",0.00015273075992406
"1312",8295,"LKT__s__Roseburia_faecis","LKT__s__Coprococcus_catus",0.00036085102652594
"1313",8296,"LKT__s__Dorea_longicatena","LKT__s__Coprococcus_catus",0.00014200777171806
"1314",8298,"LKT__p__Firmicutes","LKT__s__Coprococcus_catus",0.00018342242953098
"1315",8302,"LKT__g__Ruminococcus","LKT__s__Coprococcus_catus",0.00022510009080945
"1316",8303,"LKT__s__Firmicutes_bacterium","LKT__s__Coprococcus_catus",0.0001499568249353
"1317",8310,"LKT__s__Blautia_massiliensis","LKT__s__Coprococcus_catus",0.00038519974415336
"1318",8319,"LKT__g__Blautia","LKT__s__Coprococcus_catus",0.00028168834419149
"1319",8322,"LKT__s__Clostridium_symbiosum","LKT__s__Coprococcus_catus",0.00013320718837032
"1320",8343,"LKT__s__Coprococcus_eutactus","LKT__s__Coprococcus_catus",0.00042897563943047
"1321",8366,"LKT__s__Blautia_Unclassified","LKT__s__Coprococcus_Unclassified",0.0001066557903188
"1322",8369,"LKT__s__Bacteroides_dorei","LKT__s__Coprococcus_Unclassified",0.0001259398992293
"1323",8376,"LKT__s__Ruminococcus_gnavus","LKT__s__Coprococcus_Unclassified",0.00035696290623217
"1324",8380,"LKT__s__Roseburia_intestinalis","LKT__s__Coprococcus_Unclassified",0.00011011423384996
"1325",8391,"LKT__s__Blautia_hansenii","LKT__s__Coprococcus_Unclassified",0.00065004550069587
"1326",8408,"LKT__s__Intestinimonas_butyriciproducens","LKT__s__Coprococcus_Unclassified",0.00023962177021553
"1327",8415,"LKT__s__Intestinimonas_massiliensis","LKT__s__Coprococcus_Unclassified",0.00012940892898867
"1328",8428,"LKT__s__Enterocloster_aldensis","LKT__s__Coprococcus_Unclassified",0.00011982609085201
"1329",8430,"LKT__g__Coprococcus","LKT__s__Coprococcus_Unclassified",0.0005715899216498
"1330",8453,"LKT__s__Ruminococcus_gnavus","LKT__s__Streptococcus_Unclassified",0.00012981042318826
"1331",8460,"LKT__s__Ruminococcus_torques","LKT__s__Streptococcus_Unclassified",0.00013346430926806
"1332",8486,"LKT__s__Ruminococcus_lactaris","LKT__s__Streptococcus_Unclassified",0.00010314335729649
"1333",8492,"LKT__s__Enterocloster_bolteae","LKT__s__Streptococcus_Unclassified",0.00016025060953742
"1334",8495,"LKT__g__Streptococcus","LKT__s__Streptococcus_Unclassified",0.0020578625744702
"1335",8526,"LKT__g__Veillonella","LKT__s__Streptococcus_Unclassified",0.0023149393213579
"1336",8549,"LKT__s__Anaerobutyricum_hallii","LKT__s__Clostridium_scindens",0.00013561741272314
"1337",8563,"LKT__s__Dorea_formicigenerans","LKT__s__Clostridium_scindens",0.00033993553281796
"1338",8569,"LKT__s__Sellimonas_intestinalis","LKT__s__Clostridium_scindens",0.0006359625161413
"1339",8578,"LKT__s__Tyzzerella_nexilis","LKT__s__Clostridium_scindens",0.0001089563803966
"1340",8597,"LKT__s__Enterocloster_aldensis","LKT__s__Clostridium_scindens",0.0001934727908654
"1341",8602,"LKT__s__Bacteroides_vulgatus","LKT__f__Erysipelotrichaceae",0.00012659453181352
"1342",8625,"LKT__o__Bacteroidales","LKT__f__Erysipelotrichaceae",0.00010130339989476
"1343",8653,"LKT__g__Parabacteroides","LKT__f__Erysipelotrichaceae",0.00018243414678689
"1344",8664,"LKT__s__Enterocloster_bolteae","LKT__f__Erysipelotrichaceae",0.0001234268629985
"1345",8671,"LKT__s__Tyzzerella_nexilis","LKT__f__Erysipelotrichaceae",0.00048281388623459
"1346",8692,"LKT__s__Enterocloster_lavalensis","LKT__f__Erysipelotrichaceae",0.0002739105969889
"1347",8714,"LKT__f__Lachnospiraceae","LKT__s__Tyzzerella_nexilis",0.0001518628513547
"1348",8717,"LKT__s__Blautia_obeum","LKT__s__Tyzzerella_nexilis",0.00014874547547482
"1349",8729,"LKT__g__Ruminococcus","LKT__s__Tyzzerella_nexilis",0.00022628065893409
"1350",8734,"LKT__s__Roseburia_inulinivorans","LKT__s__Tyzzerella_nexilis",0.00013635209471468
"1351",8759,"LKT__s__Coprococcus_Unclassified","LKT__s__Tyzzerella_nexilis",0.0002137499404408
"1352",8761,"LKT__s__Clostridium_scindens","LKT__s__Tyzzerella_nexilis",0.00023715219383969
"1353",8783,"LKT__s__Cuneatibacter_caecimuris","LKT__s__Tyzzerella_nexilis",0.0002163545388851
"1354",8811,"LKT__s__Blautia_hansenii","LKT__s__Clostridium_innocuum",0.00036189771528943
"1355",8822,"LKT__s__Blautia_producta","LKT__s__Clostridium_innocuum",0.0008374257942755
"1356",8824,"LKT__s__Enterocloster_bolteae","LKT__s__Clostridium_innocuum",0.00011548498210366
"1357",8831,"LKT__s__Clostridium_scindens","LKT__s__Clostridium_innocuum",0.00011470407151999
"1358",8833,"LKT__s__Tyzzerella_nexilis","LKT__s__Clostridium_innocuum",0.00024062419159203
"1359",8849,"LKT__s__Enterocloster_aldensis","LKT__s__Clostridium_innocuum",0.00012434609906752
"1360",8877,"LKT__s__Eubacterium_siraeum","LKT__s__Intestinimonas_butyriciproducens",0.00012993602244759
"1361",8890,"LKT__s__Ruthenibacterium_lactatiformans","LKT__s__Intestinimonas_butyriciproducens",0.00050205565763247
"1362",8908,"LKT__s__Anaerotruncus_massiliensis","LKT__s__Intestinimonas_butyriciproducens",0.0005642987162441
"1363",8913,"LKT__f__Oscillospiraceae","LKT__s__Intestinimonas_butyriciproducens",0.00037672470483103
"1364",8925,"LKT__s__Cuneatibacter_caecimuris","LKT__s__Intestinimonas_butyriciproducens",0.0001925159279829
