,Feature1,Feature2,W
404,LKT__s__Lachnospiraceae_bacterium,Y,3.979160848608154e-11
405,LKT__s__Parabacteroides_distasonis,Y,1.0705946321281357e-10
406,LKT__s__Blautia_Unclassified,Y,4.7560379840741994e-11
407,LKT__s__Ruminococcaceae_bacterium,Y,5.493624030852829e-12
408,LKT__s__Bacteroides_dorei,Y,2.582067853223528e-12
409,LKT__s__Alistipes_putredinis,Y,2.1578015697495522e-13
410,LKT__s__Prevotella_copri,Y,3.2374182282372743e-11
411,LKT__s__Clostridium_Unclassified,Y,7.339896126477864e-10
412,LKT__s__Bacteroides_caccae,Y,6.65364140491921e-13
413,LKT__s__Clostridiales_bacterium,Y,1.1455236072129369e-11
414,LKT__s__Blautia_obeum,Y,2.5501982682733664e-12
415,LKT__s__Bacteroides_intestinalis,Y,4.3428046063925844e-11
416,LKT__s__Bacteroides_fragilis,Y,5.2890400359874344e-11
417,LKT__o__Bacteroidales,Y,1.5757662972580695e-11
418,LKT__k__Bacteria,Y,1.0512040275495532e-10
419,LKT__s__Collinsella_aerofaciens,Y,6.208412405212795e-12
420,LKT__s__Gemmiger_formicilis,Y,6.751023688130029e-11
421,LKT__s__Anaerostipes_hadrus,Y,6.334313569734051e-12
422,LKT__s__Roseburia_faecis,Y,5.653320458723368e-13
423,LKT__s__Alistipes_Unclassified,Y,7.877286211985852e-14
424,LKT__p__Firmicutes,Y,1.9192467695759229e-10
425,LKT__s__Bacteroidaceae_bacterium,Y,3.9262063256601463e-13
426,LKT__s__Klebsiella_pneumoniae,Y,2.0530110521346803e-12
427,LKT__s__Ruminococcus_torques,Y,5.815738877819056e-11
428,LKT__s__Bifidobacterium_adolescentis,Y,3.04539538193891e-11
429,LKT__g__Ruminococcus,Y,4.584275020347508e-12
430,LKT__s__Firmicutes_bacterium,Y,6.180594701457806e-11
431,LKT__s__Bacteroides_massiliensis,Y,5.680797680699097e-15
432,LKT__s__Eubacterium_siraeum,Y,1.8096952055547447e-12
433,LKT__s__Bacteroides_faecis,Y,1.7647048797179444e-11
434,LKT__s__Clostridiaceae_bacterium,Y,1.2333753701432868e-10
435,LKT__s__Eubacteriaceae_bacterium,Y,9.794367954272057e-12
436,LKT__s__Parabacteroides_Unclassified,Y,6.624963448007667e-10
437,LKT__s__Flavonifractor_plautii,Y,1.7950568514196312e-12
438,LKT__s__Oscillibacter_Unclassified,Y,6.948474514821409e-10
439,LKT__f__Ruminococcaceae,Y,2.7327102644389018e-12
440,LKT__s__CrAssphage_ZA,Y,1.2446179815919748e-13
441,LKT__s__Bacteroides_salyersiae,Y,1.3714678582478712e-12
442,LKT__s__Coprococcus_comes,Y,7.348591040490853e-11
443,LKT__s__Lachnospira_eligens,Y,4.767393142678825e-13
444,LKT__s__Bifidobacterium_longum,Y,1.7530137604173343e-10
445,LKT__s__Blautia_massiliensis,Y,3.166909788643299e-12
446,LKT__s__Roseburia_hominis,Y,3.7641358172189e-11
447,LKT__s__Blautia_hansenii,Y,8.560752735959439e-16
448,LKT__s__Parabacteroides_johnsonii,Y,2.1365990932801502e-10
449,LKT__s__Clostridium_leptum,Y,1.797977966119212e-11
450,LKT__s__Alistipes_communis,Y,2.8373366214742086e-09
451,LKT__s__Enterocloster_clostridioformis,Y,2.670914265721742e-12
452,LKT__s__Butyricicoccus_Unclassified,Y,3.782359979883926e-11
453,LKT__s__Fusicatenibacter_saccharivorans,Y,5.40968659651061e-12
454,LKT__s__Bacteroides_finegoldii,Y,5.346906188907514e-11
455,LKT__s__Bilophila_wadsworthia,Y,1.0867595863870107e-11
456,LKT__s__Streptococcus_salivarius,Y,2.419308622751659e-12
457,LKT__s__Dialister_invisus,Y,2.445885583824947e-10
458,LKT__g__Parabacteroides,Y,2.750938265363179e-10
459,LKT__g__Blautia,Y,1.4250645334726222e-12
460,LKT__s__Subdoligranulum_Unclassified,Y,3.206113143568119e-11
461,LKT__s__Roseburia_Unclassified,Y,2.689131085915827e-12
462,LKT__s__Paraprevotella_clara,Y,2.8894452985887283e-11
463,LKT__s__Faecalibacterium_Unclassified,Y,2.7874492614084143e-10
464,LKT__s__Sellimonas_intestinalis,Y,8.008219315853205e-15
465,LKT__f__Clostridiaceae,Y,1.2371778103622144e-11
466,LKT__s__Ruminococcus_lactaris,Y,1.397222212656796e-13
467,LKT__s__Blautia_producta,Y,2.9416049569509205e-10
468,LKT__s__Akkermansia_Unclassified,Y,8.72314100793087e-12
469,LKT__f__Enterobacteriaceae,Y,1.627423923111979e-13
470,LKT__f__Rikenellaceae,Y,3.9054268973372855e-14
471,LKT__s__Eggerthella_lenta,Y,6.801139064783916e-11
472,LKT__s__Alistipes_dispar,Y,1.8967970602961253e-10
473,LKT__s__Prevotella_stercorea,Y,3.547451910001791e-11
474,LKT__s__Hungatella_hathewayi,Y,1.6693815811956807e-11
475,LKT__s__Bacteroides_nordii,Y,3.305518677241579e-11
476,LKT__s__Bacteroidales_bacterium,Y,2.1264197708727236e-11
477,LKT__s__Adlercreutzia_equolifaciens,Y,7.594534507917649e-14
478,LKT__s__Anaerotruncus_colihominis,Y,2.4353699044160777e-12
479,LKT__s__Coprococcus_catus,Y,4.796073456883432e-13
480,LKT__s__Butyricimonas_virosa,Y,3.1320782380464256e-11
481,LKT__s__Streptococcus_vestibularis,Y,7.597953185554849e-12
482,LKT__s__Intestinimonas_butyriciproducens,Y,3.71524941930646e-12
483,LKT__g__Akkermansia,Y,3.5573622500362144e-11
484,LKT__s__Parabacteroides_goldsteinii,Y,3.1028898292032603e-12
485,LKT__s__Erysipelotrichaceae_bacterium,Y,9.844846416309486e-12
486,LKT__s__Bifidobacterium_bifidum,Y,1.6839342436393403e-11
487,LKT__s__Dorea_Unclassified,Y,3.293598586519729e-10
488,LKT__s__Streptococcus_parasanguinis,Y,4.202987924551525e-12
489,LKT__s__Gordonibacter_pamelaeae,Y,2.2205338020097203e-12
490,LKT__s__Fournierella_massiliensis,Y,1.1324498022931959e-13
491,LKT__s__Alistipes_indistinctus,Y,4.468951486495608e-12
492,LKT__s__Alistipes_senegalensis,Y,4.739236959219779e-11
493,LKT__s__Erysipelatoclostridium_ramosum,Y,7.556206831047529e-11
494,LKT__s__Anaeromassilibacillus_Unclassified,Y,6.973848023948393e-11
495,LKT__s__Eubacterium_Unclassified,Y,2.472551393929155e-10
496,LKT__s__Anaerotignum_lactatifermentans,Y,6.530699167697872e-12
497,LKT__s__Adlercreutzia_Unclassified,Y,6.189761877429099e-12
498,LKT__s__Pseudoflavonifractor_Unclassified,Y,1.259078208369386e-11
499,LKT__s__Ruminococcus_bromii,Y,8.991900355940866e-12
500,LKT__s__Collinsella_Unclassified,Y,9.723877024771639e-11
501,LKT__s__Eggerthella_Unclassified,Y,6.931649456780764e-11
502,LKT__s__Intestinimonas_massiliensis,Y,7.776532884626106e-11
503,LKT__f__Oscillospiraceae,Y,2.6507822329359167e-10
504,LKT__s__Dysosmobacter_welbionis,Y,1.48490039371233e-11
505,LKT__s__Bifidobacterium_dentium,Y,9.005239101659523e-11
506,LKT__s__Intestinimonas_timonensis,Y,9.899854352667546e-13
507,LKT__g__Eggerthella,Y,1.525370645288677e-10
508,LKT__f__Eubacteriaceae,Y,8.521560752818422e-12
509,LKT__s__Frisingicoccus_caecimuris,Y,1.2116037600986304e-12
510,LKT__s__Gordonibacter_urolithinfaciens,Y,5.859147611276668e-11
511,LKT__s__Collinsella_intestinalis,Y,1.3089851587051853e-13
512,LKT__s__Burkholderiales_bacterium,Y,1.9274233219397532e-13
513,LKT__s__Angelakisella_massiliensis,Y,7.543161513698815e-12
514,LKT__s__Catenibacterium_mitsuokai,Y,6.2129932589543945e-12
515,LKT__s__Muribaculaceae_bacterium,Y,7.667699804187454e-13
516,LKT__s__Clostridia_bacterium,Y,5.002879091987015e-11
517,LKT__s__Subdoligranulum_variabile,Y,4.694379544949647e-11
518,LKT__s__Massilistercora_timonensis,Y,1.4023704325122525e-11
519,LKT__s__Butyrivibrio_Unclassified,Y,5.636549754341991e-15
520,LKT__s__Oscillibacter_ruminantium,Y,6.907460365785426e-11
521,LKT__s__Collinsella_stercoris,Y,5.124304522993527e-11
522,LKT__o__Burkholderiales,Y,4.020243138286817e-13
523,LKT__s__Clostridium_methylpentosum,Y,4.68162423681919e-13
524,LKT__s__Butyricicoccus_pullicaecorum,Y,2.0286449170497956e-12
525,LKT__g__Klebsiella,Y,8.377316231984803e-14
526,LKT__s__Faecalitalea_cylindroides,Y,4.351044620725023e-11
527,LKT__s__Lactobacillus_fermentum,Y,1.0828531954086307e-10
528,LKT__s__Candidatus_Borkfalkia,Y,1.745845636803598e-11
529,LKT__s__Anaerotruncus_Unclassified,Y,1.89402551301165e-10
530,LKT__s__Rikenellaceae_bacterium,Y,2.6700549341494697e-12
531,LKT__g__Lactobacillus,Y,9.883536349597722e-12
532,LKT__s__Enterocloster_lavalensis,Y,1.572689807396541e-10
533,LKT__s__Eubacterium_callanderi,Y,2.4769088560837967e-11
534,LKT__s__Coprobacillus_cateniformis,Y,7.432226481084462e-11
535,LKT__s__Clostridium_spiroforme,Y,1.2183447508337211e-11
536,LKT__g__Collinsella,Y,1.1359841146758377e-09
537,LKT__g__Eubacterium,Y,9.421521160657691e-11
538,LKT__s__Blautia_schinkii,Y,1.5501629247610094e-12
539,LKT__s__Desulfovibrio_Unclassified,Y,2.640418585117725e-13
540,LKT__s__Duodenibacillus_massiliensis,Y,1.2680628281250881e-12
541,LKT__s__Megasphaera_Unclassified,Y,2.8139793052792102e-14
542,LKT__d__Eukaryota,Y,4.880221059249169e-10
543,LKT__s__Veillonella_parvula,Y,6.807472900216976e-11
544,LKT__g__Pseudoflavonifractor,Y,2.6738873610134764e-11
545,LKT__s__Slackia_piriformis,Y,9.796374848741335e-12
546,LKT__s__Acidaminococcus_Unclassified,Y,3.3716587359876766e-13
547,LKT__s__Cloacibacillus_evryensis,Y,8.063378328707062e-12
548,LKT__s__Streptomyces_Unclassified,Y,7.45992848443897e-11
549,LKT__s__Lachnoclostridium_phocaeense,Y,7.326144437826961e-11
550,LKT__s__Phocea_massiliensis,Y,9.584414787239008e-10
551,LKT__s__Ruminococcus_champanellensis,Y,1.2322488431594297e-10
552,LKT__s__Lactobacillus_gasseri,Y,1.0878414016167612e-12
553,LKT__s__Bilophila_Unclassified,Y,1.2378445254069277e-12
554,LKT__s__Enterocloster_aldensis,Y,7.2140230090964496e-12
555,LKT__s__Eisenbergiella_tayi,Y,1.4082299715978883e-10
556,LKT__s__Lactobacillus_paragasseri,Y,4.146793042486324e-11
557,LKT__s__Alistipes_timonensis,Y,3.628057169074104e-12
558,LKT__s__Flintibacter_Unclassified,Y,2.0349246087096664e-16
559,LKT__s__Muribaculum_Unclassified,Y,5.666683183629467e-12
560,LKT__s__Bariatricus_massiliensis,Y,1.6127443975935175e-11
561,LKT__s__Faecalimonas_umbilicata,Y,3.820840440254932e-13
562,LKT__s__Anaerostipes_caccae,Y,1.3410880173966525e-10
563,LKT__s__Duncaniella_Unclassified,Y,4.422344634013947e-11
564,LKT__s__Holdemania_Unclassified,Y,3.0166846717937455e-13
565,LKT__s__Victivallis_vadensis,Y,8.295222970066204e-11
566,LKT__f__Sutterellaceae,Y,2.6348435732426963e-11
567,LKT__s__Collinsella_bouchesdurhonensis,Y,2.53043223856624e-11
568,LKT__s__Streptococcus_anginosus,Y,8.641918151403267e-10
569,LKT__s__Candidatus_Stoquefichus,Y,7.211203684013306e-13
570,LKT__s__Raoultibacter_massiliensis,Y,6.207133781809826e-11
571,LKT__s__Schaalia_odontolytica,Y,9.944526191300234e-10
572,LKT__s__Cryptobacterium_curtum,Y,1.1541048261258389e-11
573,LKT__s__Denitrobacterium_detoxificans,Y,1.74714090162974e-11
574,LKT__f__Synergistaceae,Y,1.1117565079842684e-11
575,LKT__s__Lactobacillus_paracasei,Y,3.316828899566733e-11
576,LKT__s__Sharpea_azabuensis,Y,1.3088898088387661e-11
577,LKT__s__Enterorhabdus_caecimuris,Y,4.0939769028143476e-10
578,LKT__s__Lactobacillus_salivarius,Y,6.432539761857688e-11
579,LKT__o__Bacillales,Y,1.3523106210458723e-10
580,LKT__s__Arabia_massiliensis,Y,2.2234249508306235e-11
581,LKT__g__Haemophilus,Y,4.809742115078414e-13
582,LKT__s__Prevotella_koreensis,Y,2.1869714420945397e-11
583,LKT__s__Haemophilus_Unclassified,Y,2.432035100502932e-15
584,LKT__s__Sutterella_parvirubra,Y,1.6201420129622645e-11
585,LKT__s__Mogibacterium_pumilum,Y,8.553913500048189e-12
586,LKT__g__Mogibacterium,Y,4.204140338574319e-11
587,LKT__s__Streptococcus_viridans,Y,9.909844764562806e-14
588,LKT__g__Dorea,Y,1.9514105342652272e-10
589,LKT__s__Christensenella_minuta,Y,2.8960598771523783e-11
590,LKT__s__Actinomyces_bouchesdurhonensis,Y,4.641108216371413e-11
591,LKT__s__Paenibacillus_Unclassified,Y,9.366083924639358e-12
592,LKT__s__Prevotella_oryzae,Y,3.9940250033270546e-13
593,LKT__s__Oxalobacter_formigenes,Y,7.635506603042137e-12
594,LKT__s__Klebsiella_variicola,Y,8.2459601703717e-12
595,LKT__s__Enterobacter_hormaechei,Y,5.691975155107482e-13
596,LKT__s__Bacteroides_ilei,Y,9.187245718717392e-14
597,LKT__s__Enterobacter_roggenkampii,Y,9.916680789167863e-13
598,LKT__s__Acidaminococcus_fermentans,Y,1.4843920443137325e-12
599,LKT__s__Ruminococcus_albus,Y,5.967339185892186e-14
600,LKT__s__Bifidobacterium_gallinarum,Y,4.440367628561719e-13
601,LKT__s__Enorma_phocaeensis,Y,3.3754433900300386e-11
602,LKT__g__Enterobacter,Y,7.967730931133131e-12
603,LKT__s__Candidatus_Methanomassiliicoccus_intestinalis,Y,6.211588504837575e-14
604,LKT__s__Terrisporobacter_glycolicus,Y,1.1647702131639613e-13
605,LKT__s__Marvinbryantia_formatexigens,Y,1.5949917058579614e-11
606,LKT__s__Eubacterium_limosum,Y,9.025124874544133e-11
607,LKT__s__Fusicatenibacter_Unclassified,Y,3.7361221989583245e-11
608,LKT__g__Subdoligranulum,Y,2.4427974465819686e-11
609,LKT__s__Allisonella_histaminiformans,Y,2.3594365011511897e-12
610,LKT__Unclassified,Y,7.481019531207153e-13
611,LKT__s__Bacteroides_uniformis,Y,8.077326348896655e-12
612,LKT__g__Bacteroides,Y,1.7510142112457932e-09
613,LKT__s__Bacteroides_Unclassified,Y,1.9517984341119809e-10
614,LKT__s__Bacteroides_ovatus,Y,2.6659582269292053e-13
615,LKT__s__Bacteroides_stercoris,Y,1.0244961998499562e-10
616,LKT__o__Clostridiales,Y,2.1206553392049511e-10
617,LKT__s__Bacteroides_thetaiotaomicron,Y,4.2459331229447894e-12
618,LKT__s__Bacteroides_cellulosilyticus,Y,6.243556724865231e-11
619,LKT__s__Akkermansia_muciniphila,Y,3.979436641408815e-12
620,LKT__s__Parabacteroides_distasonis,Y,5.957032276764318e-11
621,LKT__s__Blautia_Unclassified,Y,3.669798332247969e-10
622,LKT__s__Escherichia_coli,Y,1.7504776286568285e-11
623,LKT__s__Bacteroides_dorei,Y,2.9910660711342464e-10
624,LKT__s__Alistipes_onderdonkii,Y,1.5468400501298428e-12
625,LKT__s__Alistipes_putredinis,Y,2.3829808996147485e-10
626,LKT__s__Prevotella_copri,Y,1.3677873079449979e-11
627,LKT__s__Clostridium_Unclassified,Y,1.614592173225884e-11
628,LKT__f__Lachnospiraceae,Y,7.23236363259412e-13
629,LKT__s__Clostridiales_bacterium,Y,1.7931670011374086e-11
630,LKT__s__Bacteroides_xylanisolvens,Y,1.9946288243573967e-10
631,LKT__s__Blautia_obeum,Y,1.0943878159545522e-10
632,LKT__s__Parabacteroides_merdae,Y,4.7163838987212395e-15
633,LKT__s__Cyclospora_cayetanensis,Y,3.845277739439659e-11
634,LKT__k__Bacteria,Y,3.5196497737598116e-12
635,LKT__s__Collinsella_aerofaciens,Y,5.947140290168346e-11
636,LKT__s__Gemmiger_formicilis,Y,2.3659536635681913e-15
637,LKT__s__Anaerostipes_hadrus,Y,9.373602828932559e-14
638,LKT__s__Roseburia_faecis,Y,1.3598584894690285e-10
639,LKT__s__Alistipes_Unclassified,Y,1.199884753743448e-11
640,LKT__s__Dorea_longicatena,Y,1.3643168940987863e-09
641,LKT__s__Anaerobutyricum_hallii,Y,2.3620130625299987e-12
642,LKT__s__Bacteroides_eggerthii,Y,1.3589137099531982e-12
643,LKT__s__Pseudomonas_aeruginosa,Y,1.0015719023022759e-13
644,LKT__s__Alistipes_shahii,Y,5.20065327842199e-13
645,LKT__s__Ruminococcus_flavefaciens,Y,5.492262871682134e-12
646,LKT__s__Ruminococcus_torques,Y,1.9309736873569008e-09
647,LKT__s__Bifidobacterium_adolescentis,Y,7.019492870518908e-12
648,LKT__g__Ruminococcus,Y,3.846791697896531e-12
649,LKT__s__Firmicutes_bacterium,Y,2.2833370132022117e-11
650,LKT__s__Bacteroides_massiliensis,Y,1.052639748687769e-11
651,LKT__s__Bacteroides_faecis,Y,5.723112429254336e-12
652,LKT__s__Clostridiaceae_bacterium,Y,5.219795266271997e-12
653,LKT__s__Oscillibacter_Unclassified,Y,3.6332151159400754e-10
654,LKT__s__CrAssphage_ZA,Y,5.333957753322064e-13
655,LKT__s__Lachnospira_eligens,Y,8.819447741427987e-11
656,LKT__s__Bifidobacterium_longum,Y,9.344961883199824e-11
657,LKT__s__Blautia_massiliensis,Y,3.407357847385687e-12
658,LKT__s__Bacteroides_plebeius,Y,1.3945125664723424e-10
659,LKT__s__Parabacteroides_johnsonii,Y,5.6695260094375654e-15
660,LKT__s__Clostridium_leptum,Y,9.474796856940164e-12
661,LKT__s__Alistipes_communis,Y,6.668438581570662e-11
662,LKT__s__Phascolarctobacterium_faecium,Y,1.9487669429602384e-12
663,LKT__s__Fusicatenibacter_saccharivorans,Y,2.8683741793037485e-11
664,LKT__s__Bacteroides_finegoldii,Y,2.1078715882057959e-10
665,LKT__s__Dialister_invisus,Y,8.708833612594122e-13
666,LKT__s__Neglecta_timonensis,Y,1.847834677789022e-10
667,LKT__s__Ruthenibacterium_lactatiformans,Y,1.4998509781401631e-10
668,LKT__g__Blautia,Y,6.224127903002123e-12
669,LKT__s__Subdoligranulum_Unclassified,Y,3.125222289021396e-11
670,LKT__s__Roseburia_Unclassified,Y,2.6822287278410705e-11
671,LKT__s__Paraprevotella_clara,Y,2.8255162218300336e-12
672,LKT__s__Faecalibacterium_Unclassified,Y,3.942478777095673e-10
673,LKT__s__Sellimonas_intestinalis,Y,1.4177064216528947e-10
674,LKT__g__Alistipes,Y,5.395991193390344e-12
675,LKT__s__Clostridium_symbiosum,Y,7.582616452163194e-15
676,LKT__s__Ruminococcus_lactaris,Y,7.863797744408748e-14
677,LKT__s__Barnesiella_intestinihominis,Y,5.817621239710631e-11
678,LKT__g__Clostridium,Y,1.108388957949774e-11
679,LKT__s__Akkermansia_Unclassified,Y,6.100301489095971e-19
680,LKT__s__Eubacterium_ramulus,Y,1.8512662977931338e-13
681,LKT__s__Coprobacillus_Unclassified,Y,3.802154133699505e-11
682,LKT__f__Rikenellaceae,Y,3.45564145494086e-11
683,LKT__s__Eggerthella_lenta,Y,2.149019467614885e-11
684,LKT__s__Clostridioides_difficile,Y,7.676580057382335e-11
685,LKT__s__Prevotella_stercorea,Y,4.5820785719135005e-12
686,LKT__s__Hungatella_hathewayi,Y,3.690507911871558e-11
687,LKT__g__Faecalibacterium,Y,4.481274002349484e-11
688,LKT__s__Adlercreutzia_equolifaciens,Y,2.1079658345832184e-11
689,LKT__s__Clostridium_phoceensis,Y,4.438485799522426e-12
690,LKT__s__Streptococcus_Unclassified,Y,9.006372394161777e-10
691,LKT__f__Erysipelotrichaceae,Y,2.2725436483083243e-11
692,LKT__s__Butyricimonas_virosa,Y,2.2125552682181486e-12
693,LKT__s__Tyzzerella_nexilis,Y,8.320821531864236e-14
694,LKT__s__Intestinibacter_bartlettii,Y,1.5295662046489339e-10
695,LKT__s__Clostridium_innocuum,Y,1.839770376236157e-11
696,LKT__s__Bifidobacterium_pseudocatenulatum,Y,2.0686804902172237e-10
697,LKT__s__Intestinimonas_butyriciproducens,Y,3.164071863457716e-11
698,LKT__s__Bifidobacterium_bifidum,Y,2.163706502864323e-11
699,LKT__s__Blautia_hydrogenotrophica,Y,3.8920978561881025e-12
700,LKT__s__Coprobacter_fastidiosus,Y,7.143336868012617e-15
701,LKT__s__Eubacterium_ventriosum,Y,7.64078655455001e-11
702,LKT__s__Gordonibacter_pamelaeae,Y,3.0847818913648564e-13
703,LKT__s__Acidaminococcus_intestini,Y,1.0301338600950169e-10
704,LKT__s__Alistipes_indistinctus,Y,3.113723780187287e-11
705,LKT__s__Erysipelatoclostridium_ramosum,Y,2.7105768461619964e-12
706,LKT__s__Anaeromassilibacillus_Unclassified,Y,2.113928905349754e-10
707,LKT__s__Anaerotignum_lactatifermentans,Y,4.145104977304545e-14
708,LKT__s__Pseudoflavonifractor_Unclassified,Y,1.5694585013266054e-11
709,LKT__s__Coprococcus_eutactus,Y,7.154575295212816e-11
710,LKT__s__Eggerthella_Unclassified,Y,3.554033555641385e-12
711,LKT__s__Clostridium_sporosphaeroides,Y,5.533402529824064e-11
712,LKT__s__Intestinimonas_massiliensis,Y,5.293748069524599e-12
713,LKT__s__Sutterella_wadsworthensis,Y,3.2951393711293704e-12
714,LKT__g__Roseburia,Y,3.3749809569876357e-12
715,LKT__s__Prevotella_buccae,Y,6.610224423253881e-11
716,LKT__s__Bifidobacterium_dentium,Y,5.153011982753198e-11
717,LKT__s__Gordonibacter_urolithinfaciens,Y,1.5950547468002898e-12
718,LKT__s__Desulfovibrio_fairfieldensis,Y,1.000752098611031e-11
719,LKT__s__Odoribacter_laneus,Y,2.3590635789721934e-10
720,LKT__s__Acinetobacter_baumannii,Y,2.8428184827196616e-12
721,LKT__s__Burkholderiales_bacterium,Y,6.179183279920131e-13
722,LKT__s__Catenibacterium_mitsuokai,Y,5.798772723179819e-10
723,LKT__s__Coriobacteriaceae_bacterium,Y,5.1520249590016145e-11
724,LKT__s__Anaeromassilibacillus_senegalensis,Y,1.6004110499871858e-12
725,LKT__s__Muribaculaceae_bacterium,Y,8.522123166861886e-11
726,LKT__s__Subdoligranulum_variabile,Y,2.833771996120173e-11
727,LKT__s__Clostridium_perfringens,Y,4.028515338969061e-12
728,LKT__s__Massilistercora_timonensis,Y,3.834869022917345e-11
729,LKT__s__Harryflintia_acetispora,Y,7.82906813624225e-11
730,LKT__s__Turicibacter_sanguinis,Y,2.7862848906231508e-11
731,LKT__s__Collinsella_stercoris,Y,1.8443502476611817e-10
732,LKT__g__Butyricicoccus,Y,2.1907168968164423e-12
733,LKT__s__Clostridium_methylpentosum,Y,2.9664713858561047e-10
734,LKT__s__Butyricicoccus_pullicaecorum,Y,4.869480118110674e-12
735,LKT__s__Agathobaculum_butyriciproducens,Y,1.4891509121930143e-12
736,LKT__s__Enterocloster_asparagiformis,Y,2.9856255398091757e-11
737,LKT__s__Faecalitalea_cylindroides,Y,4.398527282265424e-10
738,LKT__s__Collinsella_tanakaei,Y,4.960696641406058e-13
739,LKT__s__Candidatus_Borkfalkia,Y,1.1627312651393214e-12
740,LKT__s__Anaerotruncus_Unclassified,Y,1.0437445577668234e-11
741,LKT__s__Rikenellaceae_bacterium,Y,3.6332633694061416e-12
742,LKT__g__Coprobacillus,Y,6.2498450014114154e-15
743,LKT__g__Lactobacillus,Y,5.957921414325776e-11
744,LKT__g__Bacillus,Y,1.843162083781668e-11
745,LKT__s__Enterocloster_lavalensis,Y,7.39496623699066e-11
746,LKT__s__Longibaculum_muris,Y,4.191102935627799e-14
747,LKT__s__Coprobacillus_cateniformis,Y,8.51882196671548e-11
748,LKT__s__Clostridium_spiroforme,Y,1.780326468117348e-10
749,LKT__g__Escherichia,Y,9.00538952798773e-11
750,LKT__g__Eubacterium,Y,5.185514856017748e-12
751,LKT__s__Duodenibacillus_massiliensis,Y,1.6023173125786412e-12
752,LKT__s__Holdemanella_biformis,Y,7.429708229972373e-12
753,LKT__s__Raoultibacter_timonensis,Y,4.630101360720808e-11
754,LKT__g__Pseudoflavonifractor,Y,7.419742455355932e-11
755,LKT__s__Holdemania_filiformis,Y,1.8019828145928057e-12
756,LKT__s__Acidaminococcus_Unclassified,Y,3.1266769016357456e-12
757,LKT__s__Cloacibacillus_evryensis,Y,2.851037686975251e-12
758,LKT__s__Bacillus_Unclassified,Y,1.3659363790820579e-11
759,LKT__s__Phocea_massiliensis,Y,1.4113309650855198e-11
760,LKT__s__Lactobacillus_gasseri,Y,8.964771905496411e-14
761,LKT__s__Actinomyces_Unclassified,Y,4.92692551254782e-11
762,LKT__s__Enterocloster_aldensis,Y,5.5209492283409914e-11
763,LKT__s__Lactobacillus_paragasseri,Y,9.429806393197336e-12
764,LKT__s__Alistipes_timonensis,Y,3.7113078250813e-12
765,LKT__s__Enterobacter_cloacae,Y,1.8213339511403715e-11
766,LKT__s__Flintibacter_Unclassified,Y,2.0890043739229032e-13
